Transaction Hash,Status,Method,BlockNo,DateTime (UTC),From,From_Nametag,To,To_Nametag,Quantity
"0x0bbc34cda8eb99d1d870b18c1789f5c793b4d7ed390f9cc3de5e9a3b628c93e8","Success","Transfer","39004947","2024-05-24 14:43:16","0x8666f873BF4f874B852a0B7EC655ED5c855FB718","","0x0000000000000000000000000000000000000000","Null: 0x000...000","350.063","",""
"0x6e974406fcb207957d19a2bef5e9a096e21da8c904737dad933a4afc2a6e1e58","Success","Transfer","39004898","2024-05-24 14:40:49","0x54e10EeC6CdB597a3671cAc3736DCaed79259fb4","","0x0000000000000000000000000000000000000000","Null: 0x000...000","174.45116497110834","",""
"0x865ed52285a83d7fb295fc925c4ee6c2d2212b4aa391a6c3afc709c2868b959c","Success","Transfer","39004862","2024-05-24 14:39:01","0x76876bcbd697Ac5d92FFe679d25Ec3F5dCd8b60b","","0x0000000000000000000000000000000000000000","Null: 0x000...000","200","",""
"0x7f1e361f2a8b9738e19a20c0cf009d4896b8236cff52e40d3405e11be42fe622","Success","Transfer","39004860","2024-05-24 14:38:55","0xe63E7c1055aEf17d89C11E4317D5Bc602d71f33f","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1693.0396761166362","",""
"0x7ef1da203cf32c72a8060109ff07a11486da68ae72fb6e53d1dd597fb10d6e7e","Success","Transfer","39004693","2024-05-24 14:30:34","0x96663d1BBE0cA6765d71e220b2792B125AB98561","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1243","",""
"0xc18cb29c28de242fa8b9647acaf42a1a9ff7f9552e997e390b018c127a853ecf","Success","Transfer","39004576","2024-05-24 14:24:43","0x5079EFDDD01D888f2d3131758E32a0e4956CC537","","0x0000000000000000000000000000000000000000","Null: 0x000...000","529.5","",""
"0x696d84dfb95e254aee42e40c246aad7d688191cf8b4dd86ce22c1f62c7855813","Success","Transfer","39004556","2024-05-24 14:23:43","0xB09976DB4AffF715Cf5a7f3f93d641E375dD9D41","","0x0000000000000000000000000000000000000000","Null: 0x000...000","352.6989619141417","",""
"0xe0b882d8a448c307101393211604247fe872a8b0aa88227dc200f591f4ba3db9","Success","Transfer","39004059","2024-05-24 13:58:48","0xA6C3997cC5A1DbFe6E72074424c2C0088286C71e","","0x0000000000000000000000000000000000000000","Null: 0x000...000","3475.758995","",""
"0x21b070cd11494bbb6a9070dd92f6bbcd0ba8b08c294adbe6c4f5212ad33639e7","Success","Transfer","39001317","2024-05-24 11:41:26","0x9C0d605958AC114CbbF227662458146932F06a7A","","0x0000000000000000000000000000000000000000","Null: 0x000...000","0.000032","",""
"0xb403d161a4c33b9efa734e4730dc7ba30ddf64cd650a45b1221d1cb244e06ffc","Success","Transfer","39001316","2024-05-24 11:41:23","0x2Da9BC35900C558d44f8790C01B1d3b9C538555A","","0x0000000000000000000000000000000000000000","Null: 0x000...000","2000","",""
"0x33bb4afcb993a8ed4d63a3a10732a718c9f5bb2bb63441db476a95ea5be4f4de","Success","Transfer","39001222","2024-05-24 11:36:41","0x6787978f06D6efebc5Ef7Bd2bF90b28Ee5a1Cf49","","0x0000000000000000000000000000000000000000","Null: 0x000...000","50","",""
"0x400336693294defc6effbabbf3c4da1e58875324d873d91c5609485d92ed8b09","Success","Transfer","38997079","2024-05-24 08:09:14","0x7AAE20d602fA88C2B2E78E46B7543aF24ffE5F75","","0x0000000000000000000000000000000000000000","Null: 0x000...000","335.32615427999997","",""
"0x5b05a467cde339c0bb7e3c069125555725b49a92340c1a34e20b049bdf118886","Success","Transfer","38995632","2024-05-24 06:56:36","0xBa67cB850668EbDC213359e1ACdB96687717E200","","0x0000000000000000000000000000000000000000","Null: 0x000...000","2266.237894","",""
