Transaction Hash,Status,Method,BlockNo,DateTime (UTC),From,From_Nametag,To,To_Nametag,Quantity
"0x11bcf7ec6658d1bd8f8d4bf52254b080f999a6444cfe10c6d353f2b97a055523","Success","Transfer","39052811","2024-05-26 06:43:06","0x9B9Ec109f4D01134696A9270ba382e69D383232e","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1170.49926897022","",""
"0x6fe694fe08ad425564164367ee5ef65bcd5c6775913334b8aa502f10ceb22b59","Success","Transfer","39046817","2024-05-26 01:42:27","0xed9D067599F6dAAe95c66ea7ea698c9E77C95bFC","","0x0000000000000000000000000000000000000000","Null: 0x000...000","2433.59","",""
"0x98f23daf4c3897dfb4113f7ecfc7cc30dcb101de63170370e919bb2e2c9d3883","Success","Transfer","39043114","2024-05-25 22:36:05","0xeD105bFA7943213c3A359b52d01f84430A87E5c5","","0x0000000000000000000000000000000000000000","Null: 0x000...000","250","",""
"0x0b8377de71740ae9c5f285a6901ed5e29d33701519fb1a6e4cd56540f22a4ee5","Success","Transfer","39040429","2024-05-25 20:21:27","0x482f69Fa922ae0E8b4a2eAc4D04bfd694a43b709","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1101.9279032364161","",""
"0xd504c8accc7d03e48661347e2f28b0c29a673d16bae57b27362381a1672038a6","Success","Transfer","39038394","2024-05-25 18:39:33","0xbBa55352261007aF8ACBAAcA5F6e72E6F7E719BB","","0x0000000000000000000000000000000000000000","Null: 0x000...000","56","",""
"0x375e77b0c17c5ad25079a1f15e6ca95256f71c3edd0cdaec10d080cdc8a036ec","Success","Transfer","39032084","2024-05-25 13:23:24","0xF74ed4a5029dd60e478E793B3FAC7ff2b42633F7","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1250.2631904287593","",""
"0x8fd1d232cb2f35006717272946739bf646ce9280c08864380905e64b0f58a0c2","Success","Transfer","39031495","2024-05-25 12:53:57","0xDC1f22F1C2F671FEfA88aFE4e4f28ca7acdB8F77","","0x0000000000000000000000000000000000000000","Null: 0x000...000","300","",""
"0xedbf041456392a93b008661d1750ea8c3618fc198a3d71c1f96767f527396b3f","Success","Transfer","39030775","2024-05-25 12:17:57","0x38df5EaB959095F4589686f4D725c7d0a7ba8F75","","0x0000000000000000000000000000000000000000","Null: 0x000...000","500.3904734877132","",""
"0xdec5f2759a74b42e3e84ca166bcc33a08e3aab69bee9212a07827d4b98e1ff5b","Success","Transfer","39030481","2024-05-25 12:03:15","0x52d73946bc7aDB43b9524B21584533b58930Ee19","","0x0000000000000000000000000000000000000000","Null: 0x000...000","502.885","",""
"0xbcd13e71c6cb23afde26b9b32e621176570d2d36c5afdd2c992abd78ef86a5bf","Success","Transfer","39028985","2024-05-25 10:48:26","0x1FAd5377181E3988AA194d2eE8F4eE887DF85AC2","","0x0000000000000000000000000000000000000000","Null: 0x000...000","150","",""
"0x5e9870138fedb71e887defe0160c352ecf9065a3a7dd40b76d8d880b783ee12b","Success","Transfer","39028718","2024-05-25 10:35:05","0x7B687aae77f59da3427666FAE4d5cB43E623BA3f","","0x0000000000000000000000000000000000000000","Null: 0x000...000","500","",""
"0xfc04d96c75ec7dad295d6f54aa5e4d5fa7dfcf5e6346017930a09df0387b4931","Success","Transfer","39028557","2024-05-25 10:27:02","0x2f3B28ba96AbdAaAeEA73cF23807F1Db3E4D1e5f","","0x0000000000000000000000000000000000000000","Null: 0x000...000","250","",""
"0x10de405752492f97e433dd9c6662bf46a8969f1247600cdf3e330da31990e25d","Success","Transfer","39028131","2024-05-25 10:05:30","0xAF8F687FaC0312e393ad37f1D345157cD3904A31","","0x0000000000000000000000000000000000000000","Null: 0x000...000","430.342","",""
"0x8a96c8c385f8b0f375d4fc2324a703d54093e81ddfb89ebc9efba32e73668526","Success","Transfer","39027817","2024-05-25 09:49:46","0x5e9a6f41b08226Cba81C9A8B941060754aA74Bc5","","0x0000000000000000000000000000000000000000","Null: 0x000...000","0.8176073748975956","",""
"0x4cedf3f9e042b5b8893c2547dd9f765496d04da0a65c19d77b90ffd8b8e78fe5","Success","Transfer","39027780","2024-05-25 09:47:55","0xE06C1A71230126B56b63eA73E40d4Eb7fe86e711","","0x0000000000000000000000000000000000000000","Null: 0x000...000","300.53152906800585","",""
"0x6902634f1112be50420a16f9d3d59cd5c164f0459ccc47cb9f598b5d97a628a6","Success","Transfer","39027634","2024-05-25 09:40:37","0x5e9a6f41b08226Cba81C9A8B941060754aA74Bc5","","0x0000000000000000000000000000000000000000","Null: 0x000...000","511","",""
"0x0ce25fef1e1da96b7028f3e4507aa37037584360a2c877f770cdd77e8b029199","Success","Transfer","39027495","2024-05-25 09:33:40","0x5B1053748E5ffB0930634A614657745Cc445c41C","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1571.1114623023966","",""
"0xab73f32d9e77915d102e8ce128319e53e29463cecb082c46842d1c9eda8a2116","Success","Transfer","39026021","2024-05-25 08:19:53","0x0aeAde58cEff97123046118b2C561159B91aF1CD","","0x0000000000000000000000000000000000000000","Null: 0x000...000","499","",""
"0x88a7a42de2947edeb2e94f6f4e8df43b68f601e1f44dc4985b6080600ae0ac13","Success","Transfer","39025918","2024-05-25 08:14:44","0xF71b9e444a755060fe67Ec352963682462f6fDDA","","0x0000000000000000000000000000000000000000","Null: 0x000...000","20.07","",""
"0xe0e2e8e8b6e2ec80979b6894c2f55d6aa8f7f5a01043bddfdc83053c1a08f9e4","Success","Transfer","39024020","2024-05-25 06:39:22","0xBa67cB850668EbDC213359e1ACdB96687717E200","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1656.3420946276","",""
