Transaction Hash,Status,Method,BlockNo,DateTime (UTC),From,From_Nametag,To,To_Nametag,Quantity
"0x9def2e3d336356770a023a2bcb4e29ad0fddd6787feb2a1621560194cc5e5857","Success","Transfer","39073771","2024-05-27 00:13:43","0x710AD656c7375e8A42afdC7484e87f2F50Bb389b","","0x0000000000000000000000000000000000000000","Null: 0x000...000","200.06","",""
"0x947564f78e4f821a3f54f97b59822a8503318a85889f12fe47a73d65ccac9fad","Success","Transfer","39070961","2024-05-26 21:53:02","0x6C7ce82710166E5e7F18b5fF9F62097625a1EeC4","","0x0000000000000000000000000000000000000000","Null: 0x000...000","256","",""
"0xb94a54d8bcab35473ad2a674f6bef0bf90b54ccfbd48d30ad9f920025d981fd0","Success","Transfer","39070549","2024-05-26 21:32:26","0xC81a77D1F0785ea0788DD4F6266C8C3Ae886dee3","","0x0000000000000000000000000000000000000000","Null: 0x000...000","3853","",""
"0x72dfef60959c3dfab469cee18c11abeddc67592c5f8a2e1345bd1035a9661954","Success","Transfer","39069283","2024-05-26 20:29:04","0xf05BF5Bd8fCd904A848052c2343d780Ed9179D37","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1500","",""
"0x10f955ab0e68f99cfb9d230ff9657cc433b2d98c228a9370906a6c4db375323f","Success","Transfer","39068943","2024-05-26 20:11:54","0xcE2fe0f776C8714224F9Ce518E777367862d6658","","0x0000000000000000000000000000000000000000","Null: 0x000...000","300","",""
"0x30e18d9f8a43f709e0208edf72dd4340d05e36ac2dcb49d60b0056e03860e253","Success","Transfer","39068935","2024-05-26 20:11:30","0x7D7c199Ce9146a50C15786bf008DB40fE9A69989","","0x0000000000000000000000000000000000000000","Null: 0x000...000","512.2149660980467","",""
"0xe878530fe25a6723b94d096898f12d478f7fc1085116164128c49b9850b306b0","Success","Transfer","39068478","2024-05-26 19:48:15","0xCfDA6ad10dFbb6ca75cb7fd0c7C33D87815C1a5f","","0x0000000000000000000000000000000000000000","Null: 0x000...000","207.236510856247","",""
"0x14d411a0430cf76d29aab9cc90f949cea808b8f2b79738c5b07b0e8dea75ee45","Success","Transfer","39067818","2024-05-26 19:14:58","0xF59bC20876B8c6001898D451B7BA4779a7458bFC","","0x0000000000000000000000000000000000000000","Null: 0x000...000","3153.6856","",""
"0xf01816e1c4dda69720909b9effe2ad5e7d8d57f645884d4c13c828a32f3abe32","Success","Transfer","39067097","2024-05-26 18:38:55","0xf15D2b4c6f9AeBAD2825e2536b714343191C2514","","0x0000000000000000000000000000000000000000","Null: 0x000...000","100.392","",""
"0xba71b88320a27045209dd10a50e7798a7190a2fc22ae7d7b8f11251d3beb214a","Success","Transfer","39066297","2024-05-26 17:58:53","0x18B1A22a6F07c8E1C424571A26A911A2FF1f7e7B","","0x0000000000000000000000000000000000000000","Null: 0x000...000","1250","",""
"0x8d06ecacd09f42dc7fd215c690a8e70adfa824beeb22a00e56e28bc5b240e691","Success","Transfer","39065773","2024-05-26 17:32:26","0xdB64a7142D223E7eD153587D23F0e2E0DC0F8C73","","0x0000000000000000000000000000000000000000","Null: 0x000...000","250.0045498137624","",""
"0xbbfe581b37c5ca30531dfe5d36946a40edaedc3dfd1902d922819195a7bd8f84","Success","Transfer","39065485","2024-05-26 17:17:57","0xb95B65f211f64c274557010a0c534A946143E05B","","0x0000000000000000000000000000000000000000","Null: 0x000...000","515","",""
"0xb8c6c6142997567b9a16f92514ade7b0401b7469ec43cad6e554d6d21b289c14","Success","Transfer","39065199","2024-05-26 17:03:33","0x3493EC84eb5e4f429F4d498B78FA0B61EC2F4639","","0x0000000000000000000000000000000000000000","Null: 0x000...000","100.97","",""
"0xc5ffdc31e7e9ca06cbff5e30928f0ff4b5c87f34a472279f31a60215ed7b895f","Success","Transfer","39064732","2024-05-26 16:40:00","0x7Bdf0F2BefFab096ef9ABa608Aa0AA16220AA474","","0x0000000000000000000000000000000000000000","Null: 0x000...000","10","",""
