pid,user,amount
92,0xd964d356f84c254eee7d5f0f001c9db0a516729a,68618283657078039032
92,0x3d91f4270f1a7dc9b9ee3d8ac88e582040412df3,43975015684259212833
92,0x20db1d0cb15ae6d626c43740ee51a413ea5ed1a9,52559171704307717850
92,0x8b8a7e3f14c2c74f9c85abdd48ca41653fadb029,68618283657078039032
92,0x6ae36d00c11bfbbb9ea9d711f7fa9992edf60dcc,27447313462831215612
92,0x42a006929c3c7a22c3664d6938403b902e4e0723,11085499744890025043
92,0xed07099f72fcd570f0e5a5b81719553eb986294f,68618283657078039032
92,0x79001ae85607f2b1efc0b769a35af01b9c7026fb,68618283657078039032
92,0xa0a146c6639382c727ff7a75b49b2d9ce924163a,13723656731415607806
92,0xa36e72b78d1ea07872dbf13112061decd4825999,68618283657078039032
92,0xf74cc6d74194718b54a8d349a11001eea14c669c,68618283657078039032
92,0xd58f93782e52bde9bd2e697731e920ac6a83ce00,15058038059984701160
92,0xed874854f206d3a74ca0dbceee70acc3e3fbc8cd,13723679088624787806
92,0xae16306d29a86dd6bea8d7707064b4702c992996,11624515606202285823
92,0xcb1d5647f041edab4748f3a8e53fcbed16f76d6a,53577549435288571550
92,0xb71986fa8693947be114cf43e583f7b9093c45cf,68618283657078039032
92,0x4777cef6fdc524e80606207c04bde48dc11edf19,68618283657078039032
92,0x0c57aa734b6f72d8bc366c105e2b5854d1d17264,34992241563134713178
92,0x6f2e882986885ca1d59ce92377a3ac617535470b,68618283657078039032
92,0x2dfd904cf2d0823fd0f503c3271c444cac2132ab,49724209494039744484
92,0x1053f4b74a78342ed5708dc96482f37bcab5a8b2,65486809648837559736
92,0x1e962bd250fc7494c96f886a4e37109cd082da91,625790705526304182
92,0x06c9b63785d21a32590c33f1957eb52fa8967c7f,43915701540529944980
92,0xa71730d5bd359ed86d97a4faae356649a43e3781,548946269256624312
92,0x431c6b6c901131e124910a4c35f59dfdc3ca578a,57571619826829484765
92,0x4bb5c2f01387fb2e5a647f907b41cf17681b1ecd,20049033589875154314
92,0xdec8797370570dc933d8c0dab3c293ed35c040c5,27447313462831215612
92,0xafc80ff7a1b08b7d3590228fb16907f51582ff7a,3631654309852222633
92,0xacd67c3083b9e0e2d378b1ec77d6532571dc634e,216406644628064328
92,0x3467fb5d3b10d5c9c45783a6e6c473c9eacb71eb,68618283657078039032
92,0xa2a35d089689456a24cf10a5dfab902eafd83908,8376484956591834196
92,0xa73c4a33eece64e31ce81262edea93603a6dc51c,55226763809589021201
92,0x3334599059612172f3a658c506938ee082a743df,68618283657078039032
92,0xf01390eccee88d4483d3f62317f7e336dca14ae3,27734239762377781351
92,0x4a69a15d865019ad1a3cbbcb0ce28dd500c2e592,30113447111832628935
92,0x5bc37d91bb904f5cfeb26593f93634b615a838ce,68618283657078039032
92,0x2bfcba64629125acc34df64320f7f460e472433e,27657956984825853159
92,0xa82cddc634238a021958e25e00279c1a861db632,27447313462831215612
92,0x78658734e685ce5d15ed3d4cff523471269ad759,18115226885468602304
92,0x68b1293883be3c231b15dfbc1a4f66b02d907abf,13723656731415607806
92,0x7ebabcbbb3c3afc3ec944783d6306b80bb5f87fb,68618283657078039032
92,0x1a2cf16941505fed6a60ebbb339096cf4cac8b92,68618283657078039032
92,0x7e03088e4eeda42f5390805c843edf88c65805fd,68618283657078039032
92,0x802650d1c7f5fdb5413cefcdabe1395c9ff8da20,51092215982282688510
92,0x44006fc3e3cbc54ef6093e4160820461e04c4566,68618283657078039032
92,0x3c1ec02215550e98ebe49f21a41fa9696a22f797,68618283657078039032
92,0x02396790f97bd4d403f4a3ba9865095fcbb0a0ce,68618283657078039032
92,0x391478b40bdd5440e187a7bf3401528c9b39bf16,67121448525934675762
92,0x3b997b027af43a67139927907476f08297c923e4,1214621723092937625
92,0xa22fe3e5ee3c114e23d01ae7efb791d5bff99531,68618283657078039032
92,0x566497203f0e3dbb952ff42b9ba49f1805646ed4,56499881406697306664
92,0xabef1692fdf0e6daef8d368dd9faa1a9bb8ae112,14336860011343276737
92,0xde581c6203226cf5183f58939683798bd4839270,54894626925662431225
92,0x3204836e12a313b7d55899c90c10b39b3cb05e13,30192044809114337174
92,0x02f9fcd9a7ae99f02a7c0db1cbb74096e70c21ff,68618283657078039032
92,0x7e9d5da81c3826465d6958a3ff804d1f48dbece1,67522871802175933790
92,0x7d057162c80edd7b81ceffc50170b394401d4728,6639439014115252788
92,0x099ebda9a7b4840bd04c85970c6cb4ca61b48d26,32121793224476892435
92,0x55720d9761efbc8ff043728993f3b03752795794,11453983904295279079
92,0xec745a8f066a8c5d900ae9cf2c9357b8c04335e8,13723656731415607806
92,0x56edfa4bff12a8d5352523bb1cf4155335aaf8a3,68618283657078039032
92,0xfb9b5c00d0e5a04639139566f4080eeb214e0005,10814873573434382964
92,0x6381e6c19b544f91715d6c7a018478c1768019ec,43744107946529708215
92,0x168b761193ad0989ac5fe22b6765a516796aff58,68618283657078039032
92,0x1c80d0dec1482e0620ad0915aa58bbb9b74d704b,110386730863300541
92,0x58cc531dc57f693eb8abd0fa0bc07f4cbe3b9ef3,5080886535859768284
92,0x5875d09de832c43fea1edc2939e88b4a03af5bdc,48463465952230420935
92,0x445305f89f346e2c562da6ddb42e26b1ca9b78f9,34675022154880373500
92,0x467a1d403ca27ae77ae5c1f24337c377bce28e55,68618283657078039032
92,0x999ef1422e2575671dbac92b59989ee5c50e98fd,17840753750840290148
92,0x90761abae14e9f28f9299dc6a6288b4a82040359,68618283657078039032
92,0x3a051b2a13c98d5d900f3d83ada3baeb4bd8acbb,68618283657078039032
92,0x5799dd2b9f02c52c28c0cb78929a7a624f2bdd0e,52817580973953973018
92,0xab801519668c3139d266edfa2372d566bb600b06,20794773355368749228
92,0x12ae9f4e83da42a84de1bb14d23cfc22269d16da,37713835465414094276
92,0x3703751d80737a5a0afa4f0f624329dcb51fc9d2,13723656731415607806
92,0xe455423d2d9133ba3ef1121d58bd7aab73077491,25439826416425270463
92,0xcfde678747a4e706f33e717d59dfa95f9245c007,68618283657078039032
92,0x4e1f8384f992978182901c98c89c7cd3bc0d1fb9,68618283657078039032
92,0xed0b9f0b3fbbe70bbf42bb1a9a8e90de80bcac2a,55314390117239022954
92,0x47650eed555b9bb628da4d82fd71bef4fc7f9ecc,16829374264675488254
92,0x1e6a8be8f1b448c0b77c05a8f8d37e0816aaed7e,68618283657078039032
92,0x118fd9751d1af0ac1baca8ae7e2eab4ac83a3302,20487649851300826419
92,0xf7046ed4acadf1f6e94074aeda8d0914f6dd1921,41135754860974607715
92,0x121a8e64e073c81c82ee97710d5aa1d68ed847b6,68618283657078039032
92,0xb7ab2a76cc3e75366b63fd7af5643a609a67a086,65152975681966719726
92,0x814ab4c6e7d8afee9873855141995d00a4588e2a,27447313462830548
92,0x72cc918b23f5dd60fff5f2318d7dda57a54bd0c5,68618283657078039032
92,0x350e9c2ebd57b1a66e4c0ef6574cae65d470d6de,38529158641968897249
92,0x73fa8e9f1210d6729dc3405504ca6bd4a30c329f,50888734985285601108
92,0xda166848621affac58d1260efc94f778209b1e58,4666043288681306654
92,0x3a1682b631887c0d909b10bffb3e676beef05c56,68618283657078039032
92,0x51ced22cba3f9344380e3af2c04621c888d6a656,68618283657078039032
92,0x2cc7da5ef8fd01f4a7cd03e785a01941f28fe8da,68618283657078039032
92,0x05c6fe04e3a8fd3572d0ae4a32c31aeb4b0cf372,1372365673141560780
92,0x98beaaa6a576554fa596ede64584982a3331cc57,8819045622374009714
92,0x2110b61108b38fbfc3f28ccf36e799362242d0f3,26419137676907140049
92,0xcc5fbc359874b8bccea047aa027c454a7c96440b,68618283657078039032
92,0xb8b7fbd673700f46215d2bf60baf20621b4412f4,68618283657078039032
92,0xe1c7c334518f3581379e5b53790e8aebdc7f64eb,14546961648713465939
92,0x7a8d1c7f27c7038b80c610b3b11e325b8a210ff1,11572810812278791456
92,0xdda496e4062d64dbfd9d9a69b70e31f0391c97c1,67112977296580925592
92,0x68db7041927ec08e5a18a4d6b4f94e064a37798b,68618283657078039032
92,0xf0c0de07ad331d7fe46ab15c7a6f2859152a780d,52152781467044793055
92,0x0516d3298a602a79387778b13d6927989ebbd190,68618283657078039032
92,0x7433f8cbc3ec84b5cb9f621213d799bb3aaad108,13977422968976946
92,0x353651a9e88ac04dc0aaffbc24c7770e85adf36d,68618283657078039032
92,0x6de392ba30a790c68abefc78fb4cab6b50bb7ec9,68618283657078039032
92,0x6cec252ef55c66a2ec0f9a29fb7986651859ecfc,68618283657078039032
92,0xa807fd89140d8f3c8205d87d7d13963470cc8ac6,68618283657078039032
92,0x95844cecd57f5accafd8ae24b8b3474e33bd0397,3842623884796370185
92,0x93948e2aa14f330a6c4853e06aa43b1f4d7c98b4,43983401645678138001
92,0x2532b981a2ff9903ffcf01cce4d0963977162872,68618283657078039032
92,0xebc6aad78356f1f83ff24a0352e9aeec42e50733,55916927040777368338
92,0x19775e1817bc7a1e41060f80e0d00eabae2959a7,49988807252453499776
92,0x6ac5755992f781674853e49c6846bebb89afcbc7,40624055866074239147
92,0x602fbda816e9c95b03c4aab11dcc572595ced21e,21270033318106705400
92,0xaa089eae69704d383794139318e76b28fdfd8b41,36628363603096982567
92,0xb147838894d46a75deda045c5dcbf5ab9a006459,24071334535788728093
92,0xcd103c73129536b229ceb779c6b1f0b82ae28774,24702582116548094051
92,0x0ef11cf06b88b664b27535fe858dd37ab4fa2e52,68618283657078039032
92,0x2176b1db2fcf5ab5cfefdbce0be2e014e5c813d8,64634693046871709360
92,0x6889dafd5b22a6c1d6612b692c0f790a515fb0b4,68618283657078039032
92,0xe032b8759f2603e90f1ef73796a0bfdf10c9236a,8419194254799335050
92,0x91c6ca908c789f272d8b398cf2c596c29a92d6f9,68618283657078039032
92,0x1610bc956dc5bf16ae7de76b5042a5c9c8eebe71,68618283657078039032
92,0xbf57635fed733c568eec316830e0b39a8b7449e2,27880696755246284280
92,0xd67a5cf5a16b1e4b133e47175fef86092e433a6b,13798295212467552632
92,0xd06b3cbd4a89f479c35149b7425dc694e9f71412,2016009191043200320
92,0x73f0bd5c10032ca0262a6d6954d2fdc1903a39a3,68618283657078039032
92,0x0da8ec7b29fafdcff2151619e606231206f5f624,68618283657078039032
92,0xf79a4ce9bd79f43257e24986dd35c3dfc5da5460,68618283657078039032
92,0xb621a1621fa3b561ea5af683888d0dcf93edcf55,60039178574601167450
92,0xf27078bf9bdc462fe72bc06e3273dde7c5a41bb5,68618283657078039032
92,0x48d326d5244b14ece6495adbddff8fdb44128e01,13834466178029183355
92,0x3d9c36a82795002961d90e9d5593b6cf8c6b604f,106405568386467128
92,0xf6875152c90e9d4ef7b1de459eb04629ecae43ad,6658180921829534830
92,0x1c860f481e677d42c579494e2739a7b15ef1b49a,13723656731415607806
92,0xaa73a7ee0c54f771791ffaf474254552e8aaaf6d,13806586573221936131
92,0x0fc0ca2d4943aae688642e35c7f63eeca9c3f33b,68618283657078039032
92,0xa19236b5578a68950681baa1dee996fb203bceab,66572333547039248113
92,0xc0970b6a926a5da82932a1cf4de9969012e780a2,2136897332596321071
92,0xdecd3b0092525d8e5bdad43cf4bbb46f55c9d509,26822972153820536459
92,0x7fa78b1e53c79d3687ba7972428dd104c4ae6795,27447313462831215612
92,0xa808435009eaf598d701d312821852d2bba9179e,16278599975248087238
92,0xad78f00a90778feab93bee2b7744094ce544bbdc,68527530175443870550
92,0x23f7084cac197f370f37993671923c3f033a6659,45240782798758821482
92,0x5e0490023392d1b63cfb8f41e3dbbf9e80c7443f,68618283657078039032
92,0x76b2e65407e9f24ce944b62db0c82e4b61850233,39906426485230381461
92,0x6e312cf46084f5fc30b8e9c88c3d07408dd63020,68618283657078039032
92,0xbf32c57298d3fae330695f8bdb67e5519c1bb413,68618283657078039032
92,0xe2ff53678e73c5da1f21238bb0d41bf45b03b644,13723656731415607806
92,0xdf5b35e2471ebea613924320ecdfb3d7f75d0353,2224714704046044494
92,0x2d6788e9468f8e82b83ddce6b4ecd2b55084d09a,39025382965476197174
92,0xb6395525819a4a3d74be262d1a9d0c7adfadac00,68618283657078039032
92,0x1a31aa91f8f7aef0fdb21a227dce37f99b96398d,68618283657078039032
92,0xe3765c18c6899bc8aa3528bfaaab783968d39943,63183743469625847008
92,0xdb64a7142d223e7ed153587d23f0e2e0dc0f8c73,65667041716123396674
92,0x23037e2e175675a0b266754f681cf120c2edfb32,68618283657078039032
92,0x5938079ae5093f0edeaf33f038c550c0513e6eb9,13723656731415607806
92,0x762e965da49dec5bb2eee78bf2ef91330256b8fc,68618283657078039032
92,0x6aeb7c803c2fa6a835cc3e2242eac8ba862da97f,13782682819496270653
92,0x99c7a92799ebcdb83e869c696fadf4e236967fba,23937045649648170407
92,0x7ba77e50a2c06b94e526b867fdddcf29140aba2f,68618283657078039032
92,0x978c3e5fc2713e5dc6fc193e703e1591d104635c,4377784253163379222
92,0xd811d4d4abddb93cd29a7d8b374b69223509a6a6,30113896657062757277
92,0xe84062aaa8a1c3667c6cb229e7b2e009f62c81cc,32061969617229641239
92,0x28d59cdc5cb8bad8f348c05448e2fc090d8d9601,1372365673141560780
92,0xcef03a51e79368bdc031d4af95e79fc3a270e072,1246690976072066600
92,0xf525dcfbf05f1cd29ab85fefb1d25eba5e4819ed,15695639403753087246
92,0x1257b6871bfca1da593ff5586e73eb1731b494fc,62059479312612012856
92,0x7921780c2056488ba01ba469c1bb40151622bdac,64980113100721299602
92,0x4164a39dabcb13c555bd795a64c59a2b31febc9e,67412271880095514912
92,0xa39b9db38be84877bf4aa96ecb152570b83d8d88,68618283657078039032
92,0x336e8897307a8628d675c08636b7741cf6d296c9,68618283657078039032
92,0xc7de832a8beb463656caae4e633bb91eedc57fc8,11527871654389110557
92,0x11bcca8ab5e1b430f3e671c5c9172c20e20c1e30,38417600325903391685
92,0x342de89d3de21d1f62aa877722f46612f2e93380,68618283657078039032
92,0x1767d68e82c9a641ce3df93995811cf479b8d499,15886443213445067728
92,0xfcc258b802e11bb5c998e05946fdacdacdaa7100,41245240643185413238
92,0xaae49b56454fc94b3fb9fd6c159083165a411639,68618283657078039032
92,0x74a1b835529d251637b4e48562abbea146f913d7,68618283657078039032
92,0x665bd4b75602618e58ba78ca7125fad4362fb316,68618283657078039032
92,0x4cdbef441ecebf09caedbb0d709a1dc6817254b1,68618283657078039032
92,0xccec1e41d8c151fa97d4ff82cff1aedb3348f6f3,14368052460137305694
92,0xfc5b70053d3f5a36d15768df5369fa3b888e96ee,68618283657078039032
92,0x9026c69e1a6092249fa21f5a00b5dcb8c1e88318,68618283657078039032
92,0xff8f2d5ee48fcc90618b482e3730271e64af0754,13723656731415607806
92,0xb51911c8c1e31912d28407f7fa415a9936220f70,17797922311305422625
92,0x14bc9bc29c7b7ffa4571b976bba5ade17c4b03ab,68618283657078039032
92,0xe79b95b688bdc4b71b867b75010ab6ca48dc78fd,27362861399617757257
92,0x68cf73e6020670e1bf23bf6fb42246a2c18dce5f,27707735445580137488
92,0xf0f7eeb921935a60ea275ecb2baa5805e441b927,35094616751766951892
92,0x7eec1992852d626b843a256ee692015af346fd6d,32936776155397458735
92,0xb908b613d695c350bf8b88007f3f2799b91f86c4,68618283657078039032
92,0x6439304c00afc50a406ac51ddb9ecba904b0b643,68618283657078039032
92,0x56ae5ee6e737d257174b0d69acabf2ae96b8a239,15745098856689126568
92,0xaccc07936c70c86ea6338652013a9cb9f41423da,52795731648836472581
92,0x1e7f998ec49840e4f851b95a28689634d4344e8c,10212649573325815919
92,0xc9a3592a5f37cd53206231491d03ecf33d70ec30,52455102985251465768
92,0xe1a3432e1f10f59ce8b80cd87e77abde8aec7e5b,68618283657078039032
92,0xc9c435304e08740107f21cf42c23eb7f569f52f6,68005389832693860107
92,0x3a7f54914057c84958cfd8e1093193a93e68b95e,14334549238720386690
92,0xdeede8975c8555b7bbdaaa7bc5265dab5f0270b4,32936776155397458735
92,0xbcf5561f95581fa09b417cd06a0fbe74394cd77c,21449945527452928998
92,0x572656ebefe12a2d11a4cd4edd11032dcd7ae7b8,68618283657078039032
92,0x414848190b5c4f68a9d853845ca4079f0779058c,30934007966949707013
92,0xd4222030e266f21df6e6b28f214299a038a0b6f2,42990565583954001477
92,0x55575c0f7fdb55e623c950901bd5727252e1c918,9678788253596226909
92,0xc4c4612e59a154640047db45cc91574c18b7af27,46302983989401342726
92,0xed3d9f728224a5eb2d0f9e954cf8d53b793e4588,68618283657078039032
92,0x78825da8e6c221dc034ab8d4688f55a55e6d0ead,42848584111259435305
92,0x3ced6582ae75971cefb74393a863036008f69772,44776520924095372197
92,0xf9ca8893d0346f49d1e41ae964fb58d34ea3b72a,41170970194246823419
92,0x577e8c63cb35005cf4b295cae2e3cc2b1a4d8f9b,35430163322776030269
92,0xac34457d13cd6bd41be54ef3644e5be9ffe683e4,68618283657078039032
92,0xa6e96dbb6b7d2c12062e70d3dec87c4fe23f961f,23750062044712975001
92,0x022a625e05621b3acf63f298681cce74e6ee3243,68618283657078039032
92,0x5be534536a1185ca6fe4def62f15418036c277fd,68618283657078039032
92,0x83faad862fb2cd3aa828f7a795f3f559df0badd4,68618283657078039032
92,0x2458a030fcd018e9af9ae990aef6424e75951384,16495943880236171585
92,0xac5af824b4784389d03ed0b22f1ef40c0a9cc52f,68618283657078039032
92,0x68dfe7e289f03ebb195dcca8b9077be6d5233b38,1080005808998438266
92,0xb599014111462f117b358890828d233edad6515c,68618283657078039032
92,0xfa67ddfe1d2e90d56f9eb154d8c0233dfb444e5b,68618283657078039032
92,0x389991c9ec843f553034507e692f38d688842dc5,25164250866091549951
92,0x47e9e678452882dd94d2e01b372f2e119dc68fc1,68618283657078039032
92,0x1ebc404122c27b801d7678aa863646e2a68c04c8,11546608671036029265
92,0x9501a7fa84e2af47d1d819e61bd74f19fd76184a,46868939122279687378
92,0xbd71c1dc5a0f9099cca5b350d8a8fc5522f10711,59962874564974457590
92,0xa4c34a0dbefbe1b224cc093f466a0bc7375a96fa,23263489123471830269
92,0x08943873222ce63ec48f8907757928dcb06af388,68618283657078039032
92,0x829f958d612ef37d521f97bc280cccb5d84b852a,68618283657078039032
92,0x605981cfc1a070f08fcf206e258458836251c429,66954643050627172426
92,0xaa2352e64f1e51fb73a4349257a58022c20231db,7910987393040198219
92,0x28cf5d1d1ea03bcc0085b0a59867a8928dfbf799,41664893641155524964
92,0x8bcd15484534fbda2c4ce4cbef0fed059b43a845,14820918120382564751
92,0x423c05858a55e5d8d3b4f73581721edf4e3709d8,63605676345106175446
92,0xbd58d504978152c9721e83a9475abf05c8fdf9f4,68618283657078039032
92,0xab61914d7ceef1090a5538d5c0098c64cbec37b9,68618283657078039032
92,0xe570f9bf7ece5a8b86289588c077dc69cac7111a,68618283657078039032
92,0xd77128e2835b13649d91e594075ac9846cd54689,8652956645913673059
92,0x81c6160eb0e735024c60df79b270cd6b6c8286e3,52260132807992711869
92,0x0ea7fb17503a88787c3eec0022f2a698300e8929,49715474828939964309
92,0xa121eadc0a1f881ef849bea083acbc68bb523bf7,68618283657078039032
92,0xefb13687723e45a9267e0b04a3947d910ef0b8fb,68618283657078039032
92,0xd5bb22225c681e04d8f1f77d7d0b7453ac857e63,14272603000672232118
92,0x9a29dcca7afdc7447ab6a8bb733e6d23929e05b3,68618283657078039032
92,0x0a7e465c1a354de9a6a51ccce84a50fe1a210eb3,66353185822547913730
92,0x5f7e6008aa52f42d5c6594000474b8039edc1243,68618283657078039032
92,0x4c6807d9c90cbf5bd20de4387340d195ae1b58ed,12351291058274047025
92,0x19e6bedb806c30202c06454c11e568ba084aebee,13787251966499104078
92,0x9a52b3d9e391e50a97beeda17c050bb249883e0e,68618283657078039032
92,0x79a3fbffac5599c1f90136618b246d5a542c6aab,46323268451528426465
92,0x8fe8fd975498d43595eb2c9df224ce7b5f1e6c7d,15285541889208562377
92,0x00265b8cf8349904dfc0d0957b0844ac77d8078b,44101911695217548704
92,0xaee34628feaaaeb4ac7d0f2e03a88804df72b96b,823419403884936468
92,0x192da9e6710418fdff62065c913f19d78a0d7982,68618283657078039032
92,0xe8bf86a16e3db46017e4da26498529d260dc72e8,67538396419072184101
92,0x6665a31b76e0fd770aba781fd9a610698fc09e4d,68618283657078039032
92,0xbb4c4d12cc10d82c079ba803ccb01593865a7581,68618283657078039032
92,0x9fb9ff121fa78923d3c81b2cf8bfea7c664f8c12,64682827176078376989
92,0x8dd465ba1cd2ad7f6e6dfd929be748be361429ca,52799153895403555983
92,0x3d5dc98ccaef7a6017707674d252364dffc5b026,65937274542219235412
92,0xba60283db86f9fb7f16c03fd7a79355708739530,24566040756002324654
92,0x1cfd60cf55fe81a963960fb828b76987d7ec1edc,14055015128591592766
92,0xca0bd935638a9151a5687b316df77ef1ca97230d,41691255768264663825
92,0xda22d6c354b31bda5a1f956f08f4110ef1f8f5d0,68618283657078039032
92,0x409013faa477e7d6afb3a17673c8dd6b89c515ef,54475374968678172840
92,0xa5bca55cd53fb00558b49c552f41f2a9436d0667,68618283657078039032
92,0x04218d7d31e90afc4ef9cd6e895c3c2617ab9c66,27285224275709045704
92,0x18a5991c6c1c300c7b6c23db983f367203b68f4b,38435643861953685379
92,0x7be6320688a526f45b5e8a315d3f408df00a0933,27447313462831215612
92,0xe3bdb6a1fbe7338f03cd8ffd73b61470c40328bc,3043825260427302543
92,0x6be33aeef08a3a55c109b4ab7754a795a3b61e98,13723656731415607806
